DATE,TEAM,POINTS,HOME_AWAY,WIN_PROB,PRED_SPREAD,WON,ACTUAL_SPREAD,VEGAS_SPREAD
2012-11-09,Eastern Michigan Eagles,66.0,home,0.7924197318,7.6953134396,True,14.0,0.0
2012-11-09,Rochester University (MI) Warriors,52.0,away,0.2075802682,-7.6953134396,False,-14.0,0.0
2012-11-09,Houston Cougars,81.0,home,0.8821176556,13.0881765746,True,5.0,-0.0
2012-11-09,Florida A&M Rattlers,76.0,away,0.1178823444,-13.0881765746,False,-5.0,0.0
2012-11-09,Miami Hurricanes,87.0,home,0.9094410388,14.8088343427,True,8.0,-0.0
2012-11-09,Stetson Hatters,79.0,away,0.0905589612,-14.8088343427,False,-8.0,0.0
2012-11-09,IU Indianapolis Jaguars,67.0,home,0.7239567274999998,5.9798976239,True,13.0,-0.0
2012-11-09,Utah Valley Wolverines,54.0,away,0.2760432725,-5.9798976239,False,-13.0,0.0
2012-11-09,UTSA Roadrunners,0.0,home,0.0,0.0,False,0.0,-0.0
2012-11-09,Morgan State Bears,0.0,away,0.0,0.0,False,0.0,0.0
2012-11-09,UTSA Roadrunners,59.0,home,0.451666681,-1.2145026386,False,-12.0,-0.0
2012-11-09,Morgan State Bears,71.0,away,0.548333319,1.2145026386,True,12.0,0.0
2012-11-09,Long Island University Sharks,74.0,home,0.7961564663,8.523434669,False,-3.0,-0.0
2012-11-09,Morehead State Eagles,77.0,away,0.2038435337,-8.523434669,True,3.0,0.0
2012-11-09,LIU Brooklyn Liu Brooklyn,74.0,home,0.0,0.0,False,-3.0,0.0
2012-11-09,Morehead State Eagles,77.0,away,0.0,0.0,True,3.0,0.0
2012-11-09,UConn Huskies,66.0,home,0.1478876605,-10.6620866009,True,4.0,-11.0
2012-11-09,Michigan State Spartans,62.0,away,0.8521123395,10.6620866009,False,-4.0,11.0
2012-11-09,Charlotte 49ers,68.0,home,0.6821722315999998,5.0393886319,True,10.0,-0.0
2012-11-09,Charleston Southern Buccaneers,58.0,away,0.3178277684,-5.0393886319,False,-10.0,0.0
2012-11-09,Pittsburgh Panthers,80.0,home,0.9476243968,17.1666055097,True,32.0,-0.0
2012-11-09,Mount St. Mary's Mountaineers,48.0,away,0.0523756032,-17.1666055097,False,-32.0,0.0
2012-11-10,Xavier Musketeers,117.0,home,0.9329129055,16.7136759491,True,42.0,-0.0
2012-11-10,Fairleigh Dickinson Knights,75.0,away,0.0670870945,-16.7136759491,False,-42.0,0.0
2012-11-09,UAlbany Great Danes,69.0,home,0.6146630366,3.0279231185,True,3.0,-0.0
2012-11-09,Duquesne Dukes,66.0,away,0.3853369634,-3.0279231185,False,-3.0,0.0
2012-11-10,TCU Horned Frogs,53.0,home,0.7420372448000001,6.1287750895,True,7.0,3.5
2012-11-10,Cal Poly Mustangs,46.0,away,0.2579627552,-6.1287750895,False,-7.0,-3.5
2012-11-10,Tennessee Volunteers,76.0,home,0.9184463788,14.2978395067,True,9.0,-0.0
2012-11-10,Kennesaw State Owls,67.0,away,0.0815536212,-14.2978395067,False,-9.0,0.0
2012-11-10,Siena Saints,53.0,home,0.4288919319999999,-1.6963871097,False,-1.0,-0.0
2012-11-10,Vermont Catamounts,54.0,away,0.571108068,1.6963871097,True,1.0,0.0
2012-11-10,Rider Broncs,79.0,home,0.3011972801,-5.1348193454,True,25.0,-0.0
2012-11-10,Robert Morris Colonials,54.0,away,0.6988027199,5.1348193454,False,-25.0,0.0
2012-11-10,Purdue Boilermakers,65.0,home,0.7388088386,6.1129446135,False,-5.0,6.5
2012-11-10,Bucknell Bison,70.0,away,0.2611911614,-6.1129446135,True,5.0,-6.5
2012-11-10,Navy Midshipmen,75.0,home,0.6589884284,3.8312465514,True,27.0,0.0
2012-11-10,Marymount (VA) Saints,48.0,away,0.3410115716,-3.8312465514,False,-27.0,0.0
2012-11-10,UNC Asheville Bulldogs,71.0,home,0.5852063366,2.2336976749,True,10.0,-0.0
2012-11-10,Western Carolina Catamounts,61.0,away,0.4147936634,-2.2336976749,False,-10.0,0.0
2012-11-10,Monmouth Hawks,91.0,home,0.5407951391,1.0549453513,True,29.0,-0.0
2012-11-10,Hofstra Pride,62.0,away,0.4592048609,-1.0549453513,False,-29.0,0.0
2012-11-10,Kent State Golden Flashes,66.0,home,0.5504723883,1.1973107532,True,4.0,-6.0
2012-11-10,Drexel Dragons,62.0,away,0.4495276117,-1.1973107532,False,-4.0,6.0
2012-11-10,High Point Panthers,81.0,home,0.5872258841,2.1519101862,True,8.0,-0.0
2012-11-10,UNC Greensboro Spartans,73.0,away,0.4127741159,-2.1519101862,False,-8.0,0.0
2012-11-10,George Mason Patriots,63.0,home,0.5173637708,0.4100514312,True,4.0,-3.0
2012-11-10,Virginia Cavaliers,59.0,away,0.4826362291999999,-0.4100514312,False,-4.0,3.0
2012-11-10,Davidson Wildcats,93.0,home,0.957972198,19.6750160273,True,26.0,0.0
2012-11-10,Emory Eagles,67.0,away,0.042027802,-19.6750160273,False,-26.0,0.0
2012-11-10,Detroit Mercy Titans,88.0,home,0.9172203566,14.795296395,True,35.0,0.0
2012-11-10,Northern Michigan Wildcats,53.0,away,0.0827796434,-14.795296395,False,-35.0,0.0
2012-11-10,Campbell Fighting Camels,74.0,home,0.7610935927,7.2593201841,True,19.0,0.0
2012-11-10,Averett Cougars,55.0,away,0.2389064073,-7.2593201841,False,-19.0,0.0
2012-11-10,Villanova Wildcats,0.0,home,0.9291179752,16.1628722277,False,0.0,0.0
2012-11-10,District Of Columbia Firebirds,0.0,away,0.0708820248,-16.1628722277,False,0.0,0.0
2012-11-10,Richmond Spiders,84.0,home,0.9310815571,15.760572101,True,42.0,-0.0
2012-11-10,Liberty Flames,42.0,away,0.0689184429,-15.760572101,False,-42.0,0.0
2012-11-10,Pennsylvania Quakers,80.0,home,0.7372514101000001,6.1474291777,True,5.0,-0.0
2012-11-10,UMBC Retrievers,75.0,away,0.2627485899,-6.1474291777,False,-5.0,0.0
2012-11-10,Penn State Nittany Lions,65.0,home,0.9182583068,14.4997138388,True,7.0,-0.0
2012-11-10,Saint Francis Red Flash,58.0,away,0.0817416932,-14.4997138388,False,-7.0,0.0
2012-11-10,St. Bonaventure Bonnies,65.0,home,0.8617616288,10.8926310561,True,10.0,-0.0
2012-11-10,Bethune-Cookman Wildcats,55.0,away,0.1382383712,-10.8926310561,False,-10.0,0.0
2012-11-10,Bowling Green Falcons,63.0,home,0.8652844149,11.1331284999,True,10.0,0.0
2012-11-10,Lake Erie Storm,53.0,away,0.1347155851,-11.1331284999,False,-10.0,0.0
2012-11-10,Wake Forest Demon Deacons,79.0,home,0.752218319,6.9025690804,True,12.0,-0.0
2012-11-10,Radford Highlanders,67.0,away,0.247781681,-6.9025690804,False,-12.0,0.0
2012-11-10,Northeastern Huskies,65.0,home,0.8240700552999999,9.1182682648,True,1.0,-0.0
2012-11-10,Boston University Terriers,64.0,away,0.1759299447,-9.1182682648,False,-1.0,0.0
2012-11-10,Harvard Crimson,69.0,home,0.8856642804,11.7403753973,True,15.0,0.0
2012-11-10,MIT Engineers,54.0,away,0.1143357196,-11.7403753973,False,-15.0,0.0
2012-11-10,Georgia Bulldogs,68.0,home,0.756917055,6.6591535031,True,6.0,-0.0
2012-11-10,Jacksonville Dolphins,62.0,away,0.243082945,-6.6591535031,False,-6.0,0.0
2012-11-10,Georgia Tech Yellow Jackets,79.0,home,0.6534645227999999,3.7009520227,True,18.0,6.0
2012-11-10,Tulane Green Wave,61.0,away,0.3465354772,-3.7009520227,False,-18.0,-6.0
2012-11-10,Florida State Seminoles,71.0,home,0.7750186330999999,7.7013532155,False,-5.0,17.5
2012-11-10,South Alabama Jaguars,76.0,away,0.2249813668999999,-7.7013532155,True,5.0,-17.5
2012-11-10,Colorado Buffaloes,74.0,home,0.9015330612,12.9847192055,True,15.0,12.5
2012-11-10,Wofford Terriers,59.0,away,0.0984669388,-12.9847192055,False,-15.0,-12.5
2012-11-10,Old Dominion Monarchs,0.0,home,0.8490783111,10.4993839144,False,0.0,-0.0
2012-11-10,Holy Cross Crusaders,0.0,away,0.1509216889,-10.4993839144,False,0.0,0.0
2012-11-10,William & Mary Tribe,69.0,home,0.6546810791,3.8884667334,True,18.0,-0.0
2012-11-10,Hampton Pirates,51.0,away,0.3453189209,-3.8884667334,False,-18.0,0.0
2012-11-10,VCU Rams,80.0,home,0.890302875,12.9576612253,True,23.0,-0.0
2012-11-10,Florida Gulf Coast Eagles,57.0,away,0.109697125,-12.9576612253,False,-23.0,0.0
2012-11-10,Oakland Golden Grizzlies,96.0,home,0.9082568735,14.5516765251,True,34.0,0.0
2012-11-10,Albion Britons,62.0,away,0.0917431265,-14.5516765251,False,-34.0,0.0
2012-11-10,Seton Hall Pirates,75.0,home,0.9220420679,14.742955109,True,39.0,18.5
2012-11-10,Kansas City Roos,36.0,away,0.0779579321,-14.742955109,False,-39.0,-18.5
2012-11-10,Loyola Maryland Greyhounds,71.0,home,0.9064661332,13.9558092264,True,26.0,-0.0
2012-11-10,Binghamton Bearcats,45.0,away,0.0935338668,-13.9558092264,False,-26.0,0.0
2012-11-10,Eastern Kentucky Colonels,89.0,home,0.8053923077,8.4065188601,True,33.0,0.0
2012-11-10,Cincinnati Christian Eagles,56.0,away,0.1946076923,-8.4065188601,False,-33.0,0.0
2012-11-10,Lipscomb Bisons,60.0,home,0.2389448558999999,-7.6474744906,False,-29.0,-0.0
2012-11-10,Belmont Bruins,89.0,away,0.7610551441,7.6474744906,True,29.0,0.0
2012-11-10,App State Mountaineers,86.0,home,0.6649501354,4.3079889462,True,32.0,0.0
2012-11-10,Montreat Cavaliers,54.0,away,0.3350498646,-4.3079889462,False,-32.0,0.0
2012-11-10,Cleveland State Vikings,92.0,home,0.964579605,19.9508666572,True,43.0,-0.0
2012-11-10,Grambling Tigers,49.0,away,0.035420395,-19.9508666572,False,-43.0,0.0
2012-11-10,Coastal Carolina Chanticleers,74.0,home,0.3359536237,-4.2566964345,True,4.0,-0.0
2012-11-10,Akron Zips,70.0,away,0.6640463763,4.2566964345,False,-4.0,0.0
2012-11-10,Marshall Thundering Herd,81.0,home,0.9619258447,21.1663885024,True,34.0,-0.0
2012-11-10,Longwood Lancers,47.0,away,0.0380741553,-21.1663885024,False,-34.0,0.0
2012-11-10,Charleston Cougars,75.0,home,0.9089874342,13.7359150262,True,17.0,16.0
2012-11-10,Towson Tigers,58.0,away,0.0910125658,-13.7359150262,False,-17.0,-16.0
2012-11-10,Rhode Island Rams,55.0,home,0.8066422195,9.2042175202,False,-12.0,-0.0
2012-11-10,Norfolk State Spartans,67.0,away,0.1933577805,-9.2042175202,True,12.0,0.0
2012-11-10,Rutgers Scarlet Knights,52.0,home,0.8536294443,10.8049407141,False,-4.0,21.0
2012-11-10,Saint Peter's Peacocks,56.0,away,0.1463705557,-10.8049407141,True,4.0,-21.0
2012-11-10,Savannah State Tigers,84.0,home,0.8508939268,10.6281948725,True,22.0,0.0
2012-11-10,Trinity College of Jacksonville Eagles,62.0,away,0.1491060732,-10.6281948725,False,-22.0,0.0
2012-11-10,Northwestern State Demons,118.0,home,0.7551451400000001,7.2484439112,True,41.0,0.0
2012-11-10,East Texas Baptist Tigers,77.0,away,0.24485486,-7.2484439112,False,-41.0,0.0
2012-11-10,North Carolina A&T Aggies,83.0,home,0.7654867712,7.2082366773,True,31.0,0.0
2012-11-10,Greensboro College Pride,52.0,away,0.2345132288,-7.2082366773,False,-31.0,0.0
2012-11-10,North Dakota State Bison,93.0,home,0.9275778524,15.5573000879,True,46.0,0.0
2012-11-10,Valley City,47.0,away,0.0724221476,-15.5573000879,False,-46.0,0.0
2012-11-10,McNeese Cowboys,72.0,home,0.7791646808,7.7499828619,True,18.0,0.0
2012-11-10,Louisiana Christian Wildcats,54.0,away,0.2208353192,-7.7499828619,False,-18.0,0.0
2012-11-10,Omaha Mavericks,77.0,home,0.7375379532,6.1625751034,True,13.0,-0.0
2012-11-10,Northern Illinois Huskies,64.0,away,0.2624620468,-6.1625751034,False,-13.0,0.0
2012-11-10,Loyola Chicago Ramblers,62.0,home,0.624749662,2.9456449528,True,12.0,1.0
2012-11-10,Toledo Rockets,50.0,away,0.375250338,-2.9456449528,False,-12.0,-1.0
2012-11-10,Claflin Panthers,62.0,home,0.7996698944,8.7791995386,False,-19.0,0.0
2012-11-10,South Carolina State Bulldogs,81.0,away,0.2003301056,-8.7791995386,True,19.0,0.0
2012-11-10,Kansas Jayhawks,74.0,home,0.951476478,18.4322830463,True,19.0,22.0
2012-11-10,Southeast Missouri State Redhawks,55.0,away,0.048523522,-18.4322830463,False,-19.0,-22.0
2012-11-10,Austin Peay Governors,75.0,home,0.8041290909,8.8906553843,True,11.0,2.5
2012-11-10,Samford Bulldogs,64.0,away,0.1958709091,-8.8906553843,False,-11.0,-2.5
2012-11-10,Little Rock Trojans,84.0,home,0.8076361279,8.7027950411,True,16.0,11.5
2012-11-10,UT Martin Skyhawks,68.0,away,0.1923638721,-8.7027950411,False,-16.0,-11.5
2012-11-10,Alabama A&M Bulldogs,67.0,home,0.5854915933,2.1529011925,True,19.0,0.0
2012-11-10,Miles Golden Bears,48.0,away,0.4145084067,-2.1529011925,False,-19.0,0.0
2012-11-10,Illinois Fighting Illini,0.0,home,0.9322320623,15.8652192078,False,0.0,-0.0
2012-11-10,Colgate Raiders,0.0,away,0.0677679377,-15.8652192078,False,0.0,0.0
2012-11-10,Troy Trojans,56.0,home,0.5954870598,2.4486119232,True,3.0,-13.5
2012-11-10,Mississippi State Bulldogs,53.0,away,0.4045129402,-2.4486119232,False,-3.0,13.5
2012-11-10,Texas State Bobcats,86.0,home,0.7608047254,7.8603185459,True,10.0,3.0
2012-11-10,Fordham Rams,76.0,away,0.2391952746,-7.8603185459,False,-10.0,-3.0
2012-11-10,Milwaukee Panthers,76.0,home,0.8613333355,10.9830073023,True,30.0,0.0
2012-11-10,University of Mary Marauders,46.0,away,0.1386666645,-10.9830073023,False,-30.0,0.0
2012-11-10,Saint Louis Billikens,76.0,home,0.5736935913,1.8901282659,True,17.0,-0.0
2012-11-10,South Carolina Upstate Spartans,59.0,away,0.4263064087,-1.8901282659,False,-17.0,0.0
2012-11-10,Texas Longhorns,55.0,home,0.8762776102,11.6751426646,True,2.0,15.0
2012-11-10,Fresno State Bulldogs,53.0,away,0.1237223898,-11.6751426646,False,-2.0,-15.0
2012-11-10,LSU Tigers,77.0,home,0.7819391728,7.797653982,True,14.0,5.5
2012-11-10,UC Santa Barbara Gauchos,63.0,away,0.2180608272,-7.797653982,False,-14.0,-5.5
2012-11-10,Minnesota Golden Gophers,72.0,home,0.9380819239,15.7203171519,True,36.0,-0.0
2012-11-10,American University Eagles,36.0,away,0.0619180761,-15.7203171519,False,-36.0,0.0
2012-11-10,Iowa State Cyclones,82.0,home,0.9738765048,22.4285008378,True,23.0,-0.0
2012-11-10,Southern Jaguars,59.0,away,0.0261234952,-22.4285008378,False,-23.0,0.0
2012-11-10,Jacksonville State Gamecocks,93.0,home,0.8627656923000001,11.0925929668,True,30.0,0.0
2012-11-10,Reinhardt Eagles,63.0,away,0.1372343077,-11.0925929668,False,-30.0,0.0
2012-11-10,Arkansas Razorbacks,73.0,home,0.9427823251,17.5861075786,True,5.0,-0.0
2012-11-10,Sam Houston Bearkats,68.0,away,0.0572176749,-17.5861075786,False,-5.0,0.0
2012-11-10,Auburn Tigers,61.0,home,0.8330093349,10.129858503,True,11.0,12.5
2012-11-10,Purdue Fort Wayne Mastodons,50.0,away,0.1669906651,-10.129858503,False,-11.0,-12.5
2012-11-10,Missouri State Bears,89.0,home,0.8809618596,11.8011053827,True,28.0,0.0
2012-11-10,Philander Smith Panthers,61.0,away,0.1190381404,-11.8011053827,False,-28.0,0.0
2012-11-10,Iona Gaels,65.0,home,0.6962561981,5.0707844121,True,7.0,3.0
2012-11-10,Denver Pioneers,58.0,away,0.3037438019,-5.0707844121,False,-7.0,-3.0
2012-11-10,Valparaiso Beacons,85.0,home,0.8745734013,11.809806882,True,31.0,12.0
2012-11-10,Georgia Southern Eagles,54.0,away,0.1254265987,-11.809806882,False,-31.0,-12.0
2012-11-10,Lafayette Leopards,65.0,home,0.3328093181,-4.4693004171,False,-11.0,-0.0
2012-11-10,St. Francis Brooklyn Terriers,76.0,away,0.6671906819,4.4693004171,True,11.0,0.0
2012-11-10,Kentucky Wildcats,72.0,home,0.7713176305,7.5225701743,True,3.0,16.5
2012-11-10,Maryland Terrapins,69.0,away,0.2286823695,-7.5225701743,False,-3.0,-16.5
2012-11-10,Murray State Racers,88.0,home,0.9356266625,16.3585174062,True,45.0,0.0
2012-11-10,Brescia Bearcats,43.0,away,0.0643733375,-16.3585174062,False,-45.0,0.0
2012-11-10,Middle Tennessee Blue Raiders,97.0,home,0.9438923738,17.3414348734,True,44.0,-0.0
2012-11-10,Alabama State Hornets,53.0,away,0.0561076262,-17.3414348734,False,-44.0,0.0
2012-11-10,Cal State Bakersfield Roadrunners,60.0,home,0.524146185,0.6259764011,False,-2.0,-0.0
2012-11-10,UT Arlington Mavericks,62.0,away,0.475853815,-0.6259764011,True,2.0,0.0
2012-11-10,Weber State Wildcats,110.0,home,0.7688320795999999,7.4422273916,True,58.0,0.0
2012-11-10,Phoenix Firestorm,52.0,away,0.2311679204,-7.4422273916,False,-58.0,0.0
2012-11-10,Texas Tech Red Raiders,89.0,home,0.7373286382,6.6911236237,True,10.0,-0.0
2012-11-10,Prairie View A&M Panthers,79.0,away,0.2626713618,-6.6911236237,False,-10.0,0.0
2012-11-10,UTEP Miners,69.0,home,0.7604396455,6.6034025088,True,20.0,-0.0
2012-11-10,Oral Roberts Golden Eagles,49.0,away,0.2395603545,-6.6034025088,False,-20.0,0.0
2012-11-10,Stephen F. Austin Lumberjacks,84.0,home,0.8707354584,11.0659236973,True,54.0,0.0
2012-11-10,Howard Payne Yellow Jackets,30.0,away,0.1292645416,-11.0659236973,False,-54.0,0.0
2012-11-10,New Orleans Privateers,72.0,home,0.7595775965,7.0337686398,True,4.0,-0.0
2012-11-10,San José State Spartans,68.0,away,0.2404224035,-7.0337686398,False,-4.0,0.0
2012-11-10,Marist Red Foxes,57.0,home,0.5239468073,0.5822754529,False,-3.0,-0.0
2012-11-10,Stony Brook Seawolves,60.0,away,0.4760531927,-0.5822754529,True,3.0,0.0
2012-11-10,Kansas State Wildcats,85.0,home,0.903841126,13.9755967263,True,33.0,21.5
2012-11-10,North Dakota Fighting Hawks,52.0,away,0.096158874,-13.9755967263,False,-33.0,-21.5
2012-11-10,Iowa Hawkeyes,86.0,home,0.9467881117,17.9786592983,True,31.0,-0.0
2012-11-10,UT Rio Grande Valley Vaqueros,55.0,away,0.0532118883,-17.9786592983,False,-31.0,0.0
2012-11-10,Alabama Crimson Tide,70.0,home,0.849695189,10.2375991792,True,3.0,7.5
2012-11-10,South Dakota State Jackrabbits,67.0,away,0.150304811,-10.2375991792,False,-3.0,-7.5
2012-11-10,DePaul Blue Demons,91.0,home,0.9476580416,18.3192972328,True,32.0,14.5
2012-11-10,UC Riverside Highlanders,59.0,away,0.0523419584,-18.3192972328,False,-32.0,-14.5
2012-11-10,Utah Utes,104.0,home,0.8191689247,8.8114399507,True,57.0,0.0
2012-11-10,Willamette Bearcats,47.0,away,0.1808310753,-8.8114399507,False,-57.0,0.0
2012-11-10,BYU Cougars,81.0,home,0.9326509951,17.3439589668,True,15.0,11.0
2012-11-10,Tennessee State Tigers,66.0,away,0.0673490049,-17.3439589668,False,-15.0,-11.0
2012-11-10,Texas A&M Aggies,71.0,home,0.8122952259,8.8849991957,True,12.0,9.5
2012-11-10,Louisiana Tech Bulldogs,59.0,away,0.1877047741,-8.8849991957,False,-12.0,-9.5
2012-11-10,Oregon State Beavers,102.0,home,0.7131562283000001,6.0219050757,True,19.0,16.0
2012-11-10,Niagara Purple Eagles,83.0,away,0.2868437717,-6.0219050757,False,-19.0,-16.0
2012-11-10,Oklahoma State Cowboys,73.0,home,0.9039345264,13.740578541,True,8.0,22.0
2012-11-10,UC Davis Aggies,65.0,away,0.0960654736,-13.740578541,False,-8.0,-22.0
2012-11-10,Ole Miss Rebels,93.0,home,0.9507013197,18.3310208281,True,36.0,-0.0
2012-11-10,Mississippi Valley State Delta Devils,57.0,away,0.0492986802999999,-18.3310208281,False,-36.0,0.0
2012-11-10,Bradley Braves,76.0,home,0.9086828336,14.2807687377,True,23.0,14.0
2012-11-10,Eastern Illinois Panthers,53.0,away,0.0913171664,-14.2807687377,False,-23.0,-14.0
2012-11-10,Colorado State Rams,72.0,home,0.653264244,3.7833776537,True,7.0,11.0
2012-11-10,Montana Grizzlies,65.0,away,0.346735756,-3.7833776537,False,-7.0,-11.0
2012-11-10,Arkansas-Pine Bluff Golden Lions,68.0,home,0.0,0.0,False,-4.0,-0.0
2012-11-10,Houston Christian Huskies,72.0,away,0.0,0.0,True,4.0,0.0
2012-11-10,Arkansas-Pine Bluff Golden Lions,68.0,home,0.4780686655,-0.5879227143,False,-4.0,-0.0
2012-11-10,Houston Christian Huskies,72.0,away,0.5219313345,0.5879227143,True,4.0,0.0
2012-11-10,Loyola Marymount Lions,108.0,home,0.7777770413999999,7.8497176386,True,59.0,0.0
2012-11-10,Pacifica College Gladiators,49.0,away,0.2222229586,-7.8497176386,False,-59.0,0.0
2012-11-10,San Diego Toreros,91.0,home,0.8278849429,9.7915257943,True,33.0,0.0
2012-11-10,San Diego Christian Hawks,58.0,away,0.1721150571,-9.7915257943,False,-33.0,0.0
2012-11-10,Idaho Vandals,70.0,home,0.6771150972,4.2557824769,False,-10.0,9.0
2012-11-10,Wright State Raiders,80.0,away,0.3228849028,-4.2557824769,True,10.0,-9.0
2012-11-10,Sacramento State Hornets,96.0,home,0.7269174916,5.9047275099,True,34.0,0.0
2012-11-10,UC Merced Bobcats,62.0,away,0.2730825084,-5.9047275099,False,-34.0,0.0
2012-11-10,Cal State Northridge Matadors,81.0,home,0.7616147924,7.1276048919,True,6.0,2.5
2012-11-10,Pepperdine Waves,75.0,away,0.2383852076,-7.1276048919,False,-6.0,-2.5
2012-11-10,USC Trojans,87.0,home,0.9284316982,16.3718054866,True,14.0,0.0
2012-11-10,Coppin State Eagles,73.0,away,0.0715683018,-16.3718054866,False,-14.0,0.0
2012-11-10,Stanford Cardinal,74.0,home,0.8399853782,10.648070103,True,12.0,-9.5
2012-11-10,San Francisco Dons,62.0,away,0.1600146218,-10.648070103,False,-12.0,9.5
2012-11-10,Portland State Vikings,77.0,home,0.6969219803,5.1645979938,True,19.0,0.0
2012-11-10,Pacific (OR) Boxers,58.0,away,0.3030780197,-5.1645979938,False,-19.0,0.0
2012-11-10,Hawai'i Rainbow Warriors,76.0,home,0.0,0.0,True,12.0,0.0
2012-11-10,Maryland Eastern Shore Hawks,64.0,away,0.0,0.0,False,-12.0,0.0
2012-11-10,Hawai'i Rainbow Warriors,76.0,home,0.8699652133,12.5120778584,True,12.0,0.0
2012-11-10,Maryland Eastern Shore Hawks,64.0,away,0.1300347867,-12.5120778584,False,-12.0,0.0
2012-11-10,Cornell Big Red,63.0,home,0.7581209673000001,7.4657284249,True,8.0,3.5
2012-11-10,Western Michigan Broncos,55.0,away,0.2418790327,-7.4657284249,False,-8.0,-3.5
2012-11-10,Missouri Tigers,83.0,home,0.9337252013,17.910592275,True,14.0,30.0
2012-11-10,SIU Edwardsville Cougars,69.0,away,0.0662747987,-17.910592275,False,-14.0,-30.0
2012-11-10,Buffalo Bulls,53.0,home,0.4731272499,-0.6309846925,False,-4.0,2.5
2012-11-10,Princeton Tigers,57.0,away,0.5268727501,0.6309846925,True,4.0,-2.5
2012-11-10,Drake Bulldogs,96.0,home,0.9504248581,20.4479019397,True,30.0,0.0
2012-11-10,William Jewell Cardinals,66.0,away,0.0495751419,-20.4479019397,False,-30.0,0.0
2012-11-10,Notre Dame Fighting Irish,58.0,home,0.8925373975,12.5311504743,True,9.0,13.0
2012-11-10,Evansville Purple Aces,49.0,away,0.1074626025,-12.5311504743,False,-9.0,-13.0
2012-11-10,New Hampshire Wildcats,91.0,home,0.8978462657,15.5404521619,True,40.0,0.0
2012-11-10,Suffolk Rams,51.0,away,0.1021537343,-15.5404521619,False,-40.0,0.0
2012-11-10,Northern Iowa Panthers,103.0,home,0.9823146811,25.9945470042,True,53.0,0.0
2012-11-10,Wartburg Knights,50.0,away,0.0176853189,-25.9945470042,False,-53.0,0.0
2012-11-10,Green Bay Phoenix,72.0,home,0.9560493768,24.0360580403,True,5.0,-0.0
2012-11-10,Chicago State Cougars,67.0,away,0.0439506232,-24.0360580403,False,-5.0,0.0
2012-11-10,Dayton Flyers,74.0,home,0.734571763,6.1730363276,True,13.0,10.5
2012-11-10,Arkansas State Red Wolves,61.0,away,0.265428237,-6.1730363276,False,-13.0,-10.5
2012-11-10,Providence Friars,64.0,home,0.9508551355,19.1355397242,True,1.0,-0.0
2012-11-10,NJIT Highlanders,63.0,away,0.0491448645,-19.1355397242,False,-1.0,0.0
2012-11-10,Virginia Tech Hokies,80.0,home,0.8233215284,10.1397733023,True,18.0,-0.0
2012-11-10,East Tennessee State Buccaneers,62.0,away,0.1766784716,-10.1397733023,False,-18.0,0.0
2012-11-10,Ohio Bobcats,81.0,home,0.8874579925,13.6261433226,True,29.0,16.5
2012-11-10,Portland Pilots,52.0,away,0.1125420075,-13.6261433226,False,-29.0,-16.5
2012-11-10,Butler Bulldogs,74.0,home,0.9333465397,15.9759113509,True,15.0,13.5
2012-11-10,Elon Phoenix,59.0,away,0.0666534603,-15.9759113509,False,-15.0,-13.5
2012-11-10,Army Black Knights,65.0,home,0.4020346842,-2.5221680201,False,-11.0,-8.0
2012-11-10,Air Force Falcons,76.0,away,0.5979653158,2.5221680201,True,11.0,8.0
2012-11-10,La Salle Explorers,73.0,home,0.825715253,9.5458844923,True,7.0,9.5
