DATE,TEAM,POINTS,HOME_AWAY,WIN_PROB,PRED_SPREAD,WON,ACTUAL_SPREAD,VEGAS_SPREAD
2010-11-18,Centenary (LA) Gentlemen,70.0,home,0.7963837663,9.5477304887,False,-12.0,0.0
2010-11-18,Arkansas-Monticello Boll Weevils,82.0,away,0.2036162337,-9.5477304887,True,12.0,0.0
2010-11-18,Illinois State Redbirds,73.0,home,0.7955130771000001,8.2625824694,True,5.0,0.0
2010-11-18,Tennessee State Tigers,68.0,away,0.2044869229,-8.2625824694,False,-5.0,0.0
2010-11-18,Little Rock Trojans,108.0,home,0.9219981898,17.509832472,True,50.0,0.0
2010-11-18,St Gregory's Cavaliers,58.0,away,0.0780018102,-17.509832472,False,-50.0,0.0
2010-11-18,Bradley Braves,59.0,home,0.8155981887,10.0524015902,True,2.0,0.0
2010-11-18,Loyola Marymount Lions,57.0,away,0.1844018113,-10.0524015902,False,-2.0,0.0
2010-11-18,Arkansas State Red Wolves,60.0,home,0.4276643822,-1.9803440772,False,-33.0,0.0
2010-11-18,Belmont Bruins,93.0,away,0.5723356178,1.9803440772,True,33.0,0.0
2010-11-18,Cal State Bakersfield Roadrunners,58.0,home,0.6720642003999999,4.5869987105,False,-8.0,0.0
2010-11-18,Southern Utah Thunderbirds,66.0,away,0.3279357996,-4.5869987105,True,8.0,0.0
2010-11-18,San José State Spartans,74.0,home,0.5001850813,0.0045147617,True,10.0,0.0
2010-11-18,San Francisco Dons,64.0,away,0.4998149187,-0.0045147617,False,-10.0,0.0
2010-11-18,Marquette Golden Eagles,89.0,home,0.9626095747,22.1370035762,True,20.0,0.0
2010-11-18,Green Bay Phoenix,69.0,away,0.0373904253,-22.1370035762,False,-20.0,0.0
2010-11-18,Seattle U Redhawks,83.0,home,0.5151044796,0.4542884854,True,3.0,0.0
2010-11-18,Oregon State Beavers,80.0,away,0.4848955204,-0.4542884854,False,-3.0,0.0
2010-11-18,UC Davis Aggies,70.0,home,0.9440893436,18.5796410183,True,21.0,0.0
2010-11-18,UC Santa Cruz Banana Slugs,49.0,away,0.0559106564,-18.5796410183,False,-21.0,0.0
2010-11-18,Fresno State Bulldogs,74.0,home,0.9178155639,16.8629723046,True,32.0,0.0
2010-11-18,Vanguard Lions,42.0,away,0.0821844361,-16.8629723046,False,-32.0,0.0
2010-11-18,UNLV Rebels,92.0,home,0.8894069058,13.2943737937,True,36.0,0.0
2010-11-18,SE Louisiana Lions,56.0,away,0.1105930942,-13.2943737937,False,-36.0,0.0
2010-11-18,South Dakota Coyotes,72.0,home,0.9135634518,15.7819508297,True,11.0,0.0
2010-11-18,South Dakota St School Of Mines Hardrockers,61.0,away,0.0864365482,-15.7819508297,False,-11.0,0.0
2010-11-18,Utah Utes,80.0,home,0.735806092,6.3537563967,True,9.0,0.0
2010-11-18,Montana Grizzlies,71.0,away,0.264193908,-6.3537563967,False,-9.0,0.0
2010-11-18,USC Trojans,57.0,home,0.8365475074,9.6750068809,False,-20.0,0.0
2010-11-18,Rider Broncs,77.0,away,0.1634524926,-9.6750068809,True,20.0,0.0
2010-11-13,New Hampshire Wildcats,79.0,home,0.8495402434,11.3803272376,True,32.0,0.0
2010-11-13,Lesley University Lynx,47.0,away,0.1504597566,-11.3803272376,False,-32.0,0.0
2010-11-13,Butler Bulldogs,83.0,home,0.9846974571,24.7323406261,True,29.0,0.0
2010-11-13,Marian Knights,54.0,away,0.0153025429,-24.7323406261,False,-29.0,0.0
2010-11-13,Green Bay Phoenix,75.0,home,0.8676030521,12.2276887196,True,39.0,0.0
2010-11-13,Minnesota Duluth Bulldogs,36.0,away,0.1323969479,-12.2276887196,False,-39.0,0.0
2010-11-13,Dayton Flyers,67.0,home,0.9225615451,15.4742980408,True,15.0,0.0
2010-11-13,Mount St. Mary's Mountaineers,52.0,away,0.0774384549,-15.4742980408,False,-15.0,0.0
2010-11-13,Buffalo Bulls,88.0,home,0.6009445757,3.0579146036,True,42.0,0.0
2010-11-13,Navy Midshipmen,46.0,away,0.3990554243,-3.0579146036,False,-42.0,0.0
2010-11-13,Champion Christian Tigers,47.0,home,0.0,0.0,False,-45.0,0.0
2010-11-13,New Orleans Privateers,92.0,away,0.0,0.0,True,45.0,0.0
2010-11-13,Ohio Bobcats,88.0,home,0.7941318548000001,9.7520907028,True,19.0,0.0
2010-11-13,Delaware Blue Hens,69.0,away,0.2058681452,-9.7520907028,False,-19.0,0.0
2010-11-13,Washington Huskies,118.0,home,0.9235452147,20.9973522071,True,54.0,0.0
2010-11-13,McNeese Cowboys,64.0,away,0.0764547853,-20.9973522071,False,-54.0,0.0
2010-11-13,Fairfield Stags,62.0,home,0.8159523687,9.2566999427,True,17.0,0.0
2010-11-13,Sacred Heart Pioneers,45.0,away,0.1840476313,-9.2566999427,False,-17.0,0.0
2010-11-13,Texas A&M-Corpus Christi Islanders,81.0,home,0.9026521073,15.9928169904,True,7.0,0.0
2010-11-13,Northeastern State RiverHawks,74.0,away,0.0973478927,-15.9928169904,False,-7.0,0.0
2010-11-13,NJIT Highlanders,70.0,home,0.4916380611,-0.2069359595,False,-5.0,0.0
2010-11-13,Manhattan Jaspers,75.0,away,0.5083619389,0.2069359595,True,5.0,0.0
2010-11-13,Robert Morris Colonials,55.0,home,0.49996734,-0.0007743237,True,25.0,0.0
2010-11-13,Saint Peter's Peacocks,30.0,away,0.50003266,0.0007743237,False,-25.0,0.0
2010-11-13,Oklahoma State Cowboys,86.0,home,0.9660262081,23.6550733166,True,13.0,0.0
2010-11-13,Houston Christian Huskies,73.0,away,0.0339737919,-23.6550733166,False,-13.0,0.0
2010-11-13,Hofstra Pride,102.0,home,0.8841003439,13.9121783326,True,40.0,0.0
2010-11-13,Farmingdale State Rams,62.0,away,0.1158996561,-13.9121783326,False,-40.0,0.0
2010-11-13,USC Trojans,62.0,home,0.7952778626,7.9847989252,True,13.0,0.0
2010-11-13,UC Irvine Anteaters,49.0,away,0.2047221374,-7.9847989252,False,-13.0,0.0
2010-11-13,Radford Highlanders,57.0,home,0.8074049103000001,9.5576608412,True,3.0,0.0
2010-11-13,Emory & Henry Wasps,54.0,away,0.1925950897,-9.5576608412,False,-3.0,0.0
2010-11-13,Bryant Bulldogs,49.0,home,0.1788631779,-9.7217260784,False,-41.0,0.0
2010-11-13,Kent State Golden Flashes,90.0,away,0.8211368221,9.7217260784,True,41.0,0.0
2010-11-13,Winthrop Eagles,70.0,home,0.9407313011,18.4052621619,True,9.0,0.0
2010-11-13,Queens University Royals,61.0,away,0.0592686989,-18.4052621619,False,-9.0,0.0
2010-11-13,George Mason Patriots,66.0,home,0.7918881259,8.9866917393,True,13.0,0.0
2010-11-13,Harvard Crimson,53.0,away,0.2081118741,-8.9866917393,False,-13.0,0.0
2010-11-13,Pittsburgh Panthers,95.0,home,0.9579085407,19.9570560709,True,46.0,0.0
2010-11-13,North Florida Ospreys,49.0,away,0.0420914593,-19.9570560709,False,-46.0,0.0
2010-11-14,Siena Saints,76.0,home,0.7542161999,7.7977832448,False,-4.0,0.0
2010-11-14,Vermont Catamounts,80.0,away,0.2457838001,-7.7977832448,True,4.0,0.0
2010-11-13,Cleveland State Vikings,78.0,home,0.7899321304,8.6133265497,True,10.0,0.0
2010-11-13,Iona Gaels,68.0,away,0.2100678695999999,-8.6133265497,False,-10.0,0.0
2010-11-14,Providence Friars,87.0,home,0.8972675594,15.336251541,True,35.0,0.0
2010-11-14,Dartmouth Big Green,52.0,away,0.1027324406,-15.336251541,False,-35.0,0.0
2010-11-13,Coastal Carolina Chanticleers,79.0,home,0.964703209,21.8028223664,True,39.0,0.0
2010-11-13,LaGrange Panthers,40.0,away,0.035296791,-21.8028223664,False,-39.0,0.0
2010-11-13,Eastern Kentucky Colonels,53.0,home,0.8629135908,10.9622584545,False,-14.0,0.0
2010-11-13,UT Rio Grande Valley Vaqueros,67.0,away,0.1370864092,-10.9622584545,True,14.0,0.0
2010-11-14,High Point Panthers,90.0,home,0.8634442583,13.2050037482,True,33.0,0.0
2010-11-14,Ferrum Panthers,57.0,away,0.1365557417,-13.2050037482,False,-33.0,0.0
2010-11-14,Colgate Raiders,60.0,home,0.5827451953,1.9005366564,False,-2.0,0.0
2010-11-14,Binghamton Bearcats,62.0,away,0.4172548047,-1.9005366564,True,2.0,0.0
2010-11-13,Nevada Wolf Pack,81.0,home,0.7374282664,6.6377089483,True,15.0,0.0
2010-11-13,Montana Grizzlies,66.0,away,0.2625717336,-6.6377089483,False,-15.0,0.0
2010-11-14,Long Beach State Beach,65.0,home,0.2655117125,-6.4818002462,False,-16.0,0.0
2010-11-14,San Diego State Aztecs,81.0,away,0.7344882875,6.4818002462,True,16.0,0.0
2010-11-14,Bethune-Cookman Wildcats,85.0,home,0.8905772089,14.3175128199,True,36.0,0.0
2010-11-14,Edward Waters Tigers,49.0,away,0.1094227911,-14.3175128199,False,-36.0,0.0
2010-11-13,Hartford Hawks,62.0,home,0.4349384291,-1.6625688283,False,-2.0,0.0
2010-11-13,Central Connecticut Blue Devils,64.0,away,0.5650615709,1.6625688283,True,2.0,0.0
2010-11-14,Michigan Wolverines,66.0,home,0.9290786206,14.6017320835,True,31.0,0.0
2010-11-14,South Carolina Upstate Spartans,35.0,away,0.0709213794,-14.6017320835,False,-31.0,0.0
2010-11-14,Gardner-Webb Runnin' Bulldogs,76.0,home,0.8413104671,11.5414745054,True,15.0,0.0
2010-11-14,Mary Washington Eagles,61.0,away,0.1586895329,-11.5414745054,False,-15.0,0.0
2010-11-14,Delaware State Hornets,63.0,home,0.8843020237,12.8471709016,True,7.0,0.0
2010-11-14,Washington Adventist Shock,56.0,away,0.1156979763,-12.8471709016,False,-7.0,0.0
2010-11-14,Holy Cross Crusaders,84.0,home,0.4410570645,-1.5956064761,False,-9.0,0.0
2010-11-14,Charleston Cougars,93.0,away,0.5589429355,1.5956064761,True,9.0,0.0
2010-11-14,Duquesne Dukes,110.0,home,0.9667403938,24.5434738927,True,43.0,0.0
2010-11-14,Bluefield University Ramblin' Rams,67.0,away,0.0332596062,-24.5434738927,False,-43.0,0.0
2010-11-14,Charlotte 49ers,90.0,home,0.851429949,12.9201475112,True,9.0,0.0
2010-11-14,South Carolina State Bulldogs,81.0,away,0.148570051,-12.9201475112,False,-9.0,0.0
2010-11-14,Pennsylvania Quakers,69.0,home,0.5451773238,1.1443861091,True,5.0,0.0
2010-11-14,Davidson Wildcats,64.0,away,0.4548226762,-1.1443861091,False,-5.0,0.0
2010-11-14,Boise State Broncos,78.0,home,0.9006254496,13.7152657963,True,26.0,0.0
2010-11-14,Western State Colorado University Mountaineers,52.0,away,0.0993745504,-13.7152657963,False,-26.0,0.0
2010-11-14,Florida Atlantic Owls,85.0,home,0.398072842,-2.8126471598,True,9.0,0.0
2010-11-14,Milwaukee Panthers,76.0,away,0.601927158,2.8126471598,False,-9.0,0.0
2010-11-14,Washington State Cougars,86.0,home,0.9700603043,23.5581995934,True,39.0,0.0
2010-11-14,Southern Jaguars,47.0,away,0.0299396957,-23.5581995934,False,-39.0,0.0
2010-11-14,Central Arkansas Bears,87.0,home,0.8417379659,11.7089078028,True,41.0,0.0
2010-11-14,Hendrix College Warriors,46.0,away,0.1582620341,-11.7089078028,False,-41.0,0.0
2010-11-14,Drake Bulldogs,60.0,home,0.8187069952,8.9281840879,True,14.0,0.0
2010-11-14,Texas Southern Tigers,46.0,away,0.1812930048,-8.9281840879,False,-14.0,0.0
2010-11-14,Evansville Purple Aces,82.0,home,0.9159158836,14.5317165976,True,40.0,0.0
2010-11-14,Oakland City Mighty Oaks,42.0,away,0.0840841164,-14.5317165976,False,-40.0,0.0
2010-11-14,Illinois Fighting Illini,85.0,home,0.8809562002,13.7614999888,True,22.0,0.0
2010-11-14,Southern Illinois Salukis,63.0,away,0.1190437998,-13.7614999888,False,-22.0,0.0
2010-11-14,Loyola Chicago Ramblers,86.0,home,0.6810884448,4.5570601017,True,12.0,0.0
2010-11-14,Indiana State Sycamores,74.0,away,0.3189115552,-4.5570601017,False,-12.0,0.0
2010-11-14,Alabama A&M Bulldogs,93.0,home,0.7947481482,10.1460444448,True,16.0,0.0
2010-11-14,Talladega Tornadoes,77.0,away,0.2052518518,-10.1460444448,False,-16.0,0.0
2010-11-14,Colorado State Rams,82.0,home,0.8967974435000001,14.4024123999,True,31.0,0.0
2010-11-14,Arkansas-Pine Bluff Golden Lions,51.0,away,0.1032025565,-14.4024123999,False,-31.0,0.0
2010-11-14,UAB Blazers,78.0,home,0.903383091,14.4408573928,True,22.0,0.0
2010-11-14,Southeast Missouri State Redhawks,56.0,away,0.096616909,-14.4408573928,False,-22.0,0.0
2010-11-14,North Dakota State Bison,68.0,home,0.2668155817,-6.8250550852,True,8.0,0.0
2010-11-14,UC Santa Barbara Gauchos,60.0,away,0.7331844183,6.8250550852,False,-8.0,0.0
2010-11-14,Louisiana Tech Bulldogs,90.0,home,0.8628523148,13.2323218728,True,32.0,0.0
2010-11-14,Austin 'Roos,58.0,away,0.1371476852,-13.2323218728,False,-32.0,0.0
2010-11-14,Sam Houston Bearkats,72.0,home,0.9260156855,19.0519239468,True,25.0,0.0
2010-11-14,Mary Hardin-Baylor Crusaders,47.0,away,0.0739843145,-19.0519239468,False,-25.0,0.0
2010-11-14,Jacksonville State Gamecocks,79.0,home,0.8574263407000001,12.0003773051,True,21.0,0.0
2010-11-14,West Alabama Tigers,58.0,away,0.1425736593,-12.0003773051,False,-21.0,0.0
2010-11-14,Idaho Vandals,86.0,home,0.8971613173,14.0307063082,True,12.0,0.0
2010-11-14,Eastern Oregon Mountaineers,74.0,away,0.1028386827,-14.0307063082,False,-12.0,0.0
2010-11-14,New Mexico Lobos,63.0,home,0.9172391067,15.7677104151,True,9.0,0.0
2010-11-14,Detroit Mercy Titans,54.0,away,0.0827608933,-15.7677104151,False,-9.0,0.0
2010-11-14,Utah State Aggies,77.0,home,0.8490689001,10.9029889647,True,12.0,0.0
2010-11-14,Weber State Wildcats,65.0,away,0.1509310999,-10.9029889647,False,-12.0,0.0
2010-11-14,Yale Bulldogs,75.0,home,0.3132313501,-5.082773282,False,-9.0,0.0
2010-11-14,Quinnipiac Bobcats,84.0,away,0.6867686499,5.082773282,True,9.0,0.0
2010-11-14,Portland Pilots,75.0,home,0.6386511871,3.4246168066,True,15.0,0.0
2010-11-14,UC Davis Aggies,60.0,away,0.3613488129,-3.4246168066,False,-15.0,0.0
2010-11-14,Oregon Ducks,68.0,home,0.8146672936,8.6887823553,True,12.0,0.0
2010-11-14,Denver Pioneers,56.0,away,0.1853327064,-8.6887823553,False,-12.0,0.0
2010-11-14,Wyoming Cowboys,92.0,home,0.8908085941999999,14.739699868,True,34.0,0.0
2010-11-14,Kean Cougars,58.0,away,0.1091914058,-14.739699868,False,-34.0,0.0
2010-11-14,Central Michigan Chippewas,58.0,home,0.0,0.0,False,-7.0,0.0
2010-11-14,Montana State Bobcats,65.0,away,0.0,0.0,True,7.0,0.0
2010-11-14,Hawai'i Rainbow Warriors,84.0,home,0.0,0.0,True,14.0,0.0
2010-11-14,Cal State Fullerton Titans,70.0,away,0.0,0.0,False,-14.0,0.0
2010-11-19,Maryland Terrapins,70.0,home,0.2881131885,-6.285440493,False,-9.0,0.0
2010-11-19,Pittsburgh Panthers,79.0,away,0.7118868114999999,6.285440493,True,9.0,0.0
2010-11-19,VMI Keydets,65.0,home,0.8436337054999999,12.254218346,True,10.0,0.0
2010-11-19,Jacksonville State Gamecocks,55.0,away,0.1563662945,-12.254218346,False,-10.0,0.0
2010-11-18,Vanderbilt Commodores,59.0,home,0.6008620557,2.5889548711,True,10.0,0.0
2010-11-18,Nebraska Cornhuskers,49.0,away,0.3991379442999999,-2.5889548711,False,-10.0,0.0
2010-11-19,Missouri Tigers,66.0,home,0.9563684961,19.4643586991,True,5.0,0.0
2010-11-19,Western Illinois Leathernecks,61.0,away,0.0436315039,-19.4643586991,False,-5.0,0.0
2010-11-19,Liberty Flames,82.0,home,0.9201154982,16.7306237542,True,33.0,0.0
2010-11-19,Southern Virginia Knights,49.0,away,0.0798845018,-16.7306237542,False,-33.0,0.0
2010-11-18,West Virginia Mountaineers,84.0,home,0.7767665051,8.7719805206,True,14.0,0.0
2010-11-18,Davidson Wildcats,70.0,away,0.2232334949,-8.7719805206,False,-14.0,0.0
2010-11-19,Kansas State Wildcats,76.0,home,0.9528796118,18.5725500579,True,9.0,0.0
2010-11-19,Presbyterian Blue Hose,67.0,away,0.0471203882,-18.5725500579,False,-9.0,0.0
2010-11-19,Florida Gators,105.0,home,0.9725000296,24.9043420856,True,50.0,0.0
2010-11-19,North Carolina A&T Aggies,55.0,away,0.0274999704,-24.9043420856,False,-50.0,0.0
2010-11-18,North Carolina Tar Heels,107.0,home,0.8830312902,13.6522786416,True,44.0,0.0
2010-11-18,Hofstra Pride,63.0,away,0.1169687098,-13.6522786416,False,-44.0,0.0
2010-11-19,Texas Longhorns,90.0,home,0.5349154113,0.9779854162,True,6.0,0.0
2010-11-19,Illinois Fighting Illini,84.0,away,0.4650845887000001,-0.9779854162,False,-6.0,0.0
2010-11-18,Wofford Terriers,79.0,home,0.8169407226,8.9675889829,True,18.0,0.0
2010-11-18,South Carolina Upstate Spartans,61.0,away,0.1830592774,-8.9675889829,False,-18.0,0.0
2010-11-18,Georgetown Hoyas,80.0,home,0.7603778517,6.8327190723,True,19.0,0.0
2010-11-18,Coastal Carolina Chanticleers,61.0,away,0.2396221483,-6.8327190723,False,-19.0,0.0
2010-11-19,Baylor Bears,63.0,home,0.9473647644,17.8668603195,True,14.0,0.0
2010-11-19,Jackson State Tigers,49.0,away,0.0526352356,-17.8668603195,False,-14.0,0.0
2010-11-19,Providence Friars,77.0,home,0.8186704477,10.7393390666,True,22.0,0.0
2010-11-19,Morgan State Bears,55.0,away,0.1813295523,-10.7393390666,False,-22.0,0.0
2010-11-18,NC State Wolfpack,85.0,home,0.6496970815,4.0506463185,True,20.0,0.0
2010-11-18,East Carolina Pirates,65.0,away,0.3503029184999999,-4.0506463185,False,-20.0,0.0
2010-11-19,Gardner-Webb Runnin' Bulldogs,78.0,home,0.8666052513,12.6882895871,True,36.0,0.0
2010-11-19,Virginia Intermont Cobras,42.0,away,0.1333947487,-12.6882895871,False,-36.0,0.0
2010-11-19,Florida International Panthers,66.0,home,0.1816306962999999,-10.2373709876,False,-23.0,0.0
2010-11-19,Florida State Seminoles,89.0,away,0.8183693037,10.2373709876,True,23.0,0.0
2010-11-19,NJIT Highlanders,60.0,home,0.5141202756,0.3351386322,False,-3.0,0.0
2010-11-19,Army Black Knights,63.0,away,0.4858797244,-0.3351386322,True,3.0,0.0
2010-11-19,La Salle Explorers,88.0,home,0.8602855419,12.7632739755,True,14.0,0.0
2010-11-19,Prairie View A&M Panthers,74.0,away,0.1397144581,-12.7632739755,False,-14.0,0.0
2010-11-19,Longwood Lancers,104.0,home,0.8910300441,15.5371232022,True,34.0,0.0
2010-11-19,UVA Wise Cavaliers,70.0,away,0.1089699559,-15.5371232022,False,-34.0,0.0
